set,drug,method,dataset,quality,sensitivity,sensitivity_sem,specificity,specificity_sem,PPV,PPV_sem,RR,SR,UR,RS,SS,US,Total
nulls+minors,PZA,MGIT,bootstrap-49,ALL,90.41095890410958,,97.15302491103202,,96.11650485436894,,,,,,,,
nulls+minors,PZA,MGIT,bootstrap-5,ALL,87.39495798319328,,96.94656488549617,,96.29629629629629,,,,,,,,
nulls+minors,PZA,MGIT,bootstrap-6,ALL,82.45614035087719,,97.05882352941177,,95.91836734693877,,,,,,,,
nulls+minors,PZA,MGIT,bootstrap-7,ALL,85.65022421524664,,97.83393501805054,,96.95431472081218,,,,,,,,
nulls+minors,PZA,MGIT,bootstrap-8,ALL,87.5,,96.92307692307692,,96.3302752293578,,,,,,,,
nulls+minors,PZA,MGIT,bootstrap-9,ALL,87.34693877551021,,98.4313725490196,,98.1651376146789,,,,,,,,
nulls+minors,PZA,MGIT,bootstrapped50,ALL,85.77219033656519,0.6642441126680381,96.98236680294424,0.36207095007961776,96.11127769824128,0.4722859683309895,,,,,,,
nulls+minors,PZA,MGIT,entire,ALL,85.56701030927834,0.0,97.02380952380952,0.0,96.13899613899613,0.0,249.0,28.0,14.0,10.0,323.0,3.0,627.0
nulls+minors,EMB,UKMYC,bootstrap-0,ALL,87.76978417266187,,84.72222222222221,,68.92655367231639,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-0,HIGH,92.41379310344827,,85.79545454545455,,72.82608695652173,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-1,ALL,87.5,,81.55619596541787,,67.51269035532995,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-1,HIGH,92.85714285714286,,77.39130434782608,,64.70588235294117,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-10,ALL,88.73239436619718,,84.593837535014,,69.61325966850829,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-10,HIGH,89.43661971830986,,79.15492957746478,,63.18407960199005,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-11,ALL,88.7218045112782,,83.10626702997274,,65.55555555555556,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-11,HIGH,91.02564102564102,,82.45614035087719,,70.29702970297029,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-12,ALL,89.53488372093024,,84.92307692307692,,75.86206896551724,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-12,HIGH,91.48936170212765,,80.72625698324022,,65.15151515151516,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-13,ALL,86.45161290322581,,83.13953488372093,,69.79166666666666,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-13,HIGH,95.42483660130719,,80.69164265129683,,68.54460093896714,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-14,ALL,89.6969696969697,,87.72455089820359,,78.3068783068783,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-14,HIGH,93.28859060402685,,85.14285714285714,,72.77486910994764,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-15,ALL,88.81118881118881,,83.33333333333334,,68.27956989247312,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-15,HIGH,89.26174496644296,,83.0945558739255,,69.27083333333334,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-16,ALL,86.71875,,82.36914600550963,,63.42857142857142,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-16,HIGH,89.93288590604027,,82.57142857142857,,68.71794871794872,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-17,ALL,85.80246913580247,,83.72781065088756,,71.64948453608247,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-17,HIGH,90.97222222222221,,80.7909604519774,,65.82914572864321,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-18,ALL,86.39455782312925,,80.91168091168092,,65.4639175257732,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-18,HIGH,88.30409356725146,,79.14110429447852,,68.94977168949772,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-19,ALL,82.6923076923077,,81.87134502923976,,67.5392670157068,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-19,HIGH,91.2751677852349,,85.38681948424069,,72.72727272727273,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-2,ALL,85.5072463768116,,83.93351800554017,,67.04545454545455,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-2,HIGH,91.97080291970804,,81.7174515235457,,65.625,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-20,ALL,87.66233766233766,,85.75581395348837,,73.36956521739131,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-20,HIGH,94.30379746835443,,80.64516129032258,,69.30232558139535,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-21,ALL,87.59689922480621,,80.54054054054053,,61.08108108108108,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-21,HIGH,89.93288590604027,,85.71428571428571,,72.82608695652173,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-22,ALL,88.11188811188812,,86.47887323943661,,72.41379310344827,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-22,HIGH,88.88888888888889,,82.04419889502762,,64.86486486486487,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-23,ALL,82.3943661971831,,86.27450980392157,,70.48192771084338,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-23,HIGH,91.33333333333333,,81.66189111747852,,68.1592039800995,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-24,ALL,82.3943661971831,,82.30337078651685,,65.0,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-24,HIGH,91.48936170212765,,80.3921568627451,,64.82412060301507,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-25,ALL,89.79591836734694,,85.55240793201133,,72.1311475409836,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-25,HIGH,85.44303797468355,,84.4574780058651,,71.80851063829788,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-26,ALL,88.88888888888889,,82.25352112676056,,67.01570680628272,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-26,HIGH,91.3907284768212,,82.47126436781609,,69.34673366834171,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-27,ALL,89.6103896103896,,79.71014492753623,,66.34615384615384,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-27,HIGH,90.38461538461539,,82.16374269005848,,69.80198019801979,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-28,ALL,92.3076923076923,,84.1642228739003,,72.72727272727273,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-28,HIGH,90.0,,78.99159663865547,,62.68656716417911,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-29,ALL,87.89808917197452,,83.28445747800586,,70.76923076923077,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-29,HIGH,90.78947368421053,,78.96253602305475,,65.40284360189574,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-3,ALL,90.44117647058823,,83.19559228650138,,66.84782608695652,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-3,HIGH,88.1578947368421,,80.69164265129683,,66.66666666666666,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-30,ALL,88.43537414965986,,84.98583569405099,,71.03825136612022,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-30,HIGH,85.23489932885906,,80.80229226361033,,65.4639175257732,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-31,ALL,84.67153284671532,,88.12154696132598,,72.95597484276729,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-31,HIGH,91.0958904109589,,82.48587570621469,,68.2051282051282,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-32,ALL,90.71428571428571,,85.75418994413407,,71.34831460674157,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-32,HIGH,93.4640522875817,,79.2507204610951,,66.51162790697674,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-33,ALL,87.85714285714286,,80.27777777777779,,63.4020618556701,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-33,HIGH,85.13513513513513,,84.61538461538461,,70.0,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-34,ALL,85.8108108108108,,83.80681818181817,,69.02173913043478,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-34,HIGH,91.72413793103448,,83.05084745762711,,68.9119170984456,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-35,ALL,86.04651162790698,,81.13207547169812,,61.32596685082873,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-35,HIGH,88.38709677419355,,82.84883720930233,,69.89795918367348,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-36,ALL,88.59060402684564,,85.10028653295129,,71.73913043478261,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-36,HIGH,91.24087591240875,,81.99445983379502,,65.78947368421053,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-37,ALL,86.61971830985915,,81.23249299719888,,64.73684210526316,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-37,HIGH,93.28859060402685,,82.52148997134671,,69.5,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-38,ALL,89.1156462585034,,83.1908831908832,,68.94736842105263,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-38,HIGH,91.55844155844156,,80.05780346820809,,67.14285714285714,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-39,ALL,86.76470588235294,,85.35911602209944,,69.00584795321637,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-39,HIGH,88.96551724137932,,80.56338028169014,,65.15151515151516,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-4,ALL,87.76978417266187,,84.72222222222221,,68.92655367231639,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-4,HIGH,93.83561643835617,,82.28571428571428,,68.84422110552764,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-40,ALL,89.39393939393939,,84.38356164383562,,67.42857142857143,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-40,HIGH,89.47368421052632,,80.8695652173913,,67.32673267326733,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-41,ALL,88.46153846153845,,84.28184281842819,,66.47398843930635,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-41,HIGH,87.75510204081633,,81.76638176638177,,66.83937823834198,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-42,ALL,80.57553956834532,,83.61111111111111,,65.49707602339181,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-42,HIGH,91.6030534351145,,80.97826086956522,,63.1578947368421,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-43,ALL,85.40145985401459,,84.31372549019608,,67.63005780346822,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-43,HIGH,90.06211180124224,,83.48082595870207,,72.13930348258707,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-44,ALL,90.14084507042254,,82.6330532212885,,67.36842105263158,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-44,HIGH,91.86046511627907,,77.06422018348624,,67.81115879828327,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-45,ALL,88.19444444444444,,79.71830985915493,,63.81909547738693,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-45,HIGH,90.13157894736842,,84.10404624277457,,71.35416666666666,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-46,ALL,80.0,,82.92011019283747,,63.52941176470588,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-46,HIGH,92.19858156028369,,81.28491620111731,,65.98984771573603,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-47,ALL,92.80575539568345,,82.9608938547486,,67.89473684210526,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-47,HIGH,93.54838709677419,,79.65116279069767,,67.44186046511628,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-48,ALL,91.77215189873418,,83.1858407079646,,71.78217821782178,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-48,HIGH,86.76470588235294,,80.21978021978022,,62.10526315789474,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-49,ALL,82.63888888888889,,80.84507042253522,,63.63636363636363,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-49,HIGH,86.66666666666667,,82.57142857142857,,68.06282722513089,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-5,ALL,85.80645161290322,,84.92753623188406,,71.89189189189189,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-5,HIGH,90.54054054054053,,79.71428571428572,,65.3658536585366,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-6,ALL,87.12121212121212,,87.70491803278688,,71.875,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-6,HIGH,92.74193548387096,,78.70619946091644,,59.27835051546392,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-7,ALL,85.0,,83.79888268156425,,67.2316384180791,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-7,HIGH,90.27777777777779,,80.89887640449437,,65.65656565656566,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-8,ALL,84.67153284671532,,84.29752066115702,,67.05202312138728,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-8,HIGH,88.23529411764706,,78.78787878787878,,60.913705583756354,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-9,ALL,89.43661971830986,,87.39495798319328,,73.83720930232558,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrap-9,HIGH,90.29850746268657,,84.15300546448088,,67.59776536312849,,,,,,,,
nulls+minors,EMB,UKMYC,bootstrapped50,ALL,87.30504954705356,0.7739294841878585,83.7217310850257,0.5678057582518381,68.53108715366217,1.0151814231683665,,,,,,,
nulls+minors,EMB,UKMYC,bootstrapped50,HIGH,90.51711132594286,0.6411082533581132,81.53968998925177,0.5780360937212585,67.41506461752543,0.8667904658270532,,,,,,,
nulls+minors,EMB,UKMYC,entire,ALL,87.06293706293707,0.0,84.32203389830508,0.0,69.16666666666667,0.0,249.0,26.0,11.0,111.0,564.0,33.0,998.0
nulls+minors,EMB,UKMYC,entire,HIGH,89.86784140969164,0.0,81.52985074626866,0.0,67.32673267326733,0.0,204.0,15.0,8.0,99.0,408.0,29.0,765.0
nulls+minors,BDQ,MGIT,bootstrap-0,ALL,73.18007662835248,,99.16317991631799,,98.96373056994818,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-1,ALL,62.44897959183674,,98.4313725490196,,97.45222929936305,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-10,ALL,61.15702479338842,,98.06201550387597,,96.73202614379085,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-11,ALL,64.75409836065575,,97.65625,,96.34146341463415,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-12,ALL,63.095238095238095,,97.17741935483872,,95.78313253012048,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-13,ALL,71.30801687763713,,98.09885931558935,,97.12643678160919,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-14,ALL,63.40425531914894,,98.11320754716981,,96.75324675324676,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-15,ALL,68.9922480620155,,96.28099173553719,,95.18716577540107,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-16,ALL,61.83745583038869,,94.93087557603687,,94.08602150537635,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-17,ALL,67.62295081967213,,96.875,,95.37572254335261,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-18,ALL,59.42622950819673,,98.828125,,97.97297297297297,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-19,ALL,68.4981684981685,,99.11894273127754,,98.94179894179894,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-2,ALL,68.90756302521008,,98.85496183206108,,98.20359281437125,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-20,ALL,67.85714285714286,,97.17741935483872,,96.06741573033707,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-21,ALL,63.42412451361867,,96.29629629629629,,94.76744186046511,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-22,ALL,61.382113821138205,,97.24409448818898,,95.56962025316456,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-23,ALL,70.2127659574468,,97.35849056603773,,95.93023255813954,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-24,ALL,63.369963369963365,,97.79735682819384,,97.19101123595506,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-25,ALL,61.6600790513834,,97.97570850202429,,96.8944099378882,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-26,ALL,67.41573033707866,,99.14163090128756,,98.9010989010989,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-27,ALL,67.43295019157088,,96.65271966527197,,95.65217391304348,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-28,ALL,72.90836653386454,,98.39357429718876,,97.86096256684492,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-29,ALL,70.63492063492063,,98.38709677419355,,97.8021978021978,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-3,ALL,66.28787878787878,,98.72881355932203,,98.31460674157303,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-30,ALL,68.44262295081968,,97.265625,,95.97701149425288,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-31,ALL,66.66666666666666,,97.98387096774194,,97.10982658959537,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-32,ALL,65.625,,97.54098360655738,,96.55172413793103,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-33,ALL,69.1699604743083,,97.57085020242914,,96.68508287292818,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-34,ALL,65.36964980544747,,97.94238683127571,,97.10982658959537,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-35,ALL,70.0,,97.5,,96.80851063829788,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-36,ALL,68.6046511627907,,98.34710743801654,,97.79005524861878,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-37,ALL,64.14342629482071,,97.59036144578313,,96.40718562874252,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-38,ALL,63.28125,,97.1311475409836,,95.85798816568047,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-39,ALL,65.31365313653137,,96.50655021834062,,95.67567567567568,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-4,ALL,61.68582375478927,,98.32635983263597,,97.57575757575758,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-40,ALL,71.15384615384616,,98.33333333333333,,97.88359788359789,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-41,ALL,65.23297491039428,,97.73755656108597,,97.32620320855615,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-42,ALL,67.54716981132076,,100.0,,100.0,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-43,ALL,69.1699604743083,,97.97570850202429,,97.22222222222221,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-44,ALL,69.53405017921148,,98.64253393665159,,98.47715736040608,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-45,ALL,64.25855513307985,,97.46835443037975,,96.57142857142857,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-46,ALL,67.04545454545455,,97.03389830508475,,96.19565217391305,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-47,ALL,67.71653543307087,,95.9349593495935,,94.5054945054945,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-48,ALL,68.85245901639344,,98.4375,,97.67441860465115,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-49,ALL,66.93227091633466,,98.39357429718876,,97.67441860465115,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-5,ALL,65.0,,98.07692307692307,,96.8944099378882,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-6,ALL,69.85294117647058,,97.36842105263158,,96.93877551020408,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-7,ALL,63.41463414634146,,99.21259842519686,,98.73417721518987,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-8,ALL,65.35087719298247,,97.79411764705883,,96.12903225806451,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrap-9,ALL,67.42424242424242,,98.72881355932203,,98.34254143646409,,,,,,,,
nulls+minors,BDQ,MGIT,bootstrapped50,ALL,66.48014034451083,0.9020318414629008,97.83175875709613,0.260411848286778,96.95977771313001,0.34452033563462187,,,,,,,
nulls+minors,BDQ,MGIT,entire,ALL,67.00507614213198,0.0,97.63157894736842,0.0,96.7032967032967,0.0,264.0,97.0,33.0,9.0,366.0,5.0,774.0
nulls+minors,LZD,UKMYC,bootstrap-0,ALL,21.311475409836063,,99.54441913439635,,86.66666666666667,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-0,HIGH,38.63636363636363,,99.3421052631579,,85.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-1,ALL,35.9375,,99.54128440366972,,92.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-1,HIGH,44.44444444444444,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-10,ALL,17.647058823529413,,99.77728285077951,,90.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-10,HIGH,52.0,,99.77777777777777,,96.29629629629629,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-11,ALL,33.33333333333333,,99.77578475336323,,94.73684210526315,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-11,HIGH,57.14285714285714,,99.78165938864629,,96.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-12,ALL,33.33333333333333,,99.54545454545455,,90.9090909090909,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-12,HIGH,44.680851063829785,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-13,ALL,24.65753424657534,,99.76580796252928,,94.73684210526315,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-13,HIGH,48.97959183673469,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-14,ALL,26.153846153846157,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-14,HIGH,45.94594594594595,,99.78401727861771,,94.44444444444444,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-15,ALL,20.0,,99.76744186046511,,93.33333333333333,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-15,HIGH,40.909090909090914,,99.56140350877193,,90.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-16,ALL,40.0,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-16,HIGH,30.76923076923077,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-17,ALL,20.634920634920633,,99.54233409610984,,86.66666666666667,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-17,HIGH,47.91666666666667,,99.77876106194691,,95.83333333333334,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-18,ALL,35.08771929824561,,99.77426636568849,,95.23809523809523,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-18,HIGH,44.44444444444444,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-19,ALL,27.419354838709676,,99.77168949771689,,94.44444444444444,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-19,HIGH,35.714285714285715,,99.56331877729258,,88.23529411764706,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-2,ALL,28.000000000000004,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-2,HIGH,39.53488372093023,,99.78118161925602,,94.44444444444444,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-20,ALL,34.42622950819672,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-20,HIGH,40.54054054054054,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-21,ALL,28.57142857142857,,99.54233409610984,,90.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-21,HIGH,34.04255319148936,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-22,ALL,20.8955223880597,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-22,HIGH,51.162790697674424,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-23,ALL,31.147540983606557,,99.31662870159454,,86.36363636363636,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-23,HIGH,33.33333333333333,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-24,ALL,48.484848484848484,,99.53917050691244,,94.11764705882352,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-24,HIGH,51.162790697674424,,99.78118161925602,,95.65217391304348,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-25,ALL,21.052631578947366,,99.77426636568849,,92.3076923076923,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-25,HIGH,59.57446808510638,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-26,ALL,28.947368421052634,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-26,HIGH,57.446808510638306,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-27,ALL,46.875,,99.77064220183486,,96.7741935483871,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-27,HIGH,40.476190476190474,,99.78165938864629,,94.44444444444444,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-28,ALL,33.92857142857143,,99.77477477477478,,95.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-28,HIGH,41.66666666666667,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-29,ALL,44.642857142857146,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-29,HIGH,46.93877551020408,,99.77827050997783,,95.83333333333334,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-3,ALL,16.9811320754717,,99.55257270693512,,81.81818181818183,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-3,HIGH,50.0,,99.78354978354979,,95.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-30,ALL,27.450980392156865,,98.88641425389754,,73.68421052631578,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-30,HIGH,40.54054054054054,,99.78401727861771,,93.75,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-31,ALL,26.31578947368421,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-31,HIGH,48.837209302325576,,99.78118161925602,,95.45454545454545,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-32,ALL,18.51851851851852,,99.55156950672645,,83.33333333333334,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-32,HIGH,57.14285714285714,,99.78165938864629,,96.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-33,ALL,37.5,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-33,HIGH,52.38095238095239,,100.0,,100.0,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-34,ALL,27.941176470588236,,99.30555555555556,,86.36363636363636,,,,,,,,
nulls+minors,LZD,UKMYC,bootstrap-34,HIGH,34.146341463414636,,99.56427015250546,,87.5,,,,,,,,
