UNIQUEID,WCHG_ID,ENA_RUN_ACCESSION,ENA_SAMPLE_ACCESSION,ENA_STUDY_ACCESSION,HAS_ALL_DRUGS,N_SUSCEPTIBLE,N_RESISTANT,N_DRUGS,BDQ,CAP,LZD,PZA,STM,FASTQ_FTP
site.10.subj.TD03401018.lab.TD03401018.iso.1,WTCHG_934881_72035275,ERR9993185,SAMEA110420543,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993185/ERR9993185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993185/ERR9993185_2.fastq.gz
site.10.subj.VE00263302.lab.VE00263302.iso.1,WTCHG_934394_70475023,ERR9992815,SAMEA110420172,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992815/ERR9992815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992815/ERR9992815_2.fastq.gz
site.10.subj.YA00080298.lab.YA00080298.iso.1,WTCHG_934394_70145086,ERR13288946,SAMEA115747603,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/046/ERR13288946/ERR13288946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/046/ERR13288946/ERR13288946_2.fastq.gz
site.10.subj.YA00145535.lab.YA00145535.iso.1,WTCHG_934881_72255201,ERR9993113,SAMEA110420470,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993113/ERR9993113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993113/ERR9993113_2.fastq.gz
site.10.subj.UH01991220.lab.UH01991220.iso.1,WTCHG_934881_73255301,ERR9993205,SAMEA110420727,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993205/ERR9993205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993205/ERR9993205_2.fastq.gz
site.10.subj.YA00058136.lab.YA00058136.iso.1,WTCHG_934394_71765152,ERR13288971,SAMEA115747628,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13288971/ERR13288971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13288971/ERR13288971_2.fastq.gz
site.10.subj.YA00194349.lab.YA00194349.iso.1,WTCHG_934880_71435119,ERR9993051,SAMEA110420408,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993051/ERR9993051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993051/ERR9993051_2.fastq.gz
site.10.subj.YA00025352.lab.YA00025352.iso.1,WTCHG_934394_71075179,ERR13288997,SAMEA115747654,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13288997/ERR13288997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13288997/ERR13288997_2.fastq.gz
site.10.subj.YA00058131.lab.YA00058131.iso.1,WTCHG_934394_71775153,ERR13288972,SAMEA115747629,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13288972/ERR13288972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13288972/ERR13288972_2.fastq.gz
site.10.subj.XD02472313.lab.XD02472313.iso.1,WTCHG_934395_73415317,ERR9992942,SAMEA110420299,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992942/ERR9992942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992942/ERR9992942_2.fastq.gz
site.10.subj.YA00053944.lab.YA00053944.iso.1,WTCHG_934394_71645140,ERR13288959,SAMEA115747616,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/059/ERR13288959/ERR13288959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/059/ERR13288959/ERR13288959_2.fastq.gz
site.10.subj.YA00156292.lab.YA00156292.iso.1,WTCHG_933275_73085380,ERR9992743,SAMEA110420101,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992743/ERR9992743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992743/ERR9992743_2.fastq.gz
site.10.subj.UH01064345.lab.UH01064345.iso.1,WTCHG_934881_72135285,ERR9993192,SAMEA110420582,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993192/ERR9993192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993192/ERR9993192_2.fastq.gz
site.10.subj.UH01149155.lab.UH01149155.iso.1,WTCHG_933275_73025374,ERR9992738,SAMEA110420096,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992738/ERR9992738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992738/ERR9992738_2.fastq.gz
site.10.subj.UH01127141.lab.UH01127141.iso.1,WTCHG_933275_72985370,ERR9992735,SAMEA110420093,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992735/ERR9992735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992735/ERR9992735_2.fastq.gz
site.10.subj.UH01150839.lab.UH01150839.iso.1,WTCHG_934394_70925068,ERR9992848,SAMEA110420205,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992848/ERR9992848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992848/ERR9992848_2.fastq.gz
site.10.subj.UH01165173.lab.UH01165173.iso.1,WTCHG_933275_73035375,ERR9992739,SAMEA110420097,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992739/ERR9992739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992739/ERR9992739_2.fastq.gz
site.10.subj.UH01182994.lab.UH01182994.iso.1,WTCHG_933275_73045376,ERR9992740,SAMEA110420098,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992740/ERR9992740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992740/ERR9992740_2.fastq.gz
site.10.subj.PQ00397108.lab.PQ00397108.iso.1,WTCHG_934395_73215297,ERR9992923,SAMEA110420280,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992923/ERR9992923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992923/ERR9992923_2.fastq.gz
site.10.subj.XD04046537.lab.XD04046537.iso.1,WTCHG_934881_73415317,ERR9993219,SAMEA110420741,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993219/ERR9993219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993219/ERR9993219_2.fastq.gz
site.10.subj.OS00420662.lab.OS00420662.iso.1,WTCHG_934395_72045276,ERR9992904,SAMEA110420261,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992904/ERR9992904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992904/ERR9992904_2.fastq.gz
site.10.subj.PA00259519.lab.PA00259519.iso.1,WTCHG_934394_70875063,ERR9992843,SAMEA110420200,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992843/ERR9992843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992843/ERR9992843_2.fastq.gz
site.10.subj.PK02053879.lab.PK02053879.iso.1,WTCHG_934395_72115283,ERR9992911,SAMEA110420268,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992911/ERR9992911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992911/ERR9992911_2.fastq.gz
site.10.subj.PK02127526.lab.PK02127526.iso.1,WTCHG_934395_72125284,ERR9992912,SAMEA110420269,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992912/ERR9992912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992912/ERR9992912_2.fastq.gz
site.10.subj.UH01041411.lab.UH01041411.iso.1,WTCHG_933275_73845360,ERR9992727,SAMEA110420085,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992727/ERR9992727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992727/ERR9992727_2.fastq.gz
site.10.subj.UH01045339.lab.UH01045339.iso.1,WTCHG_934395_73585334,ERR9992953,SAMEA110420310,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992953/ERR9992953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992953/ERR9992953_2.fastq.gz
site.10.subj.XB00632138.lab.XB00632138.iso.1,WTCHG_934394_70595035,ERR9992824,SAMEA110420181,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992824/ERR9992824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992824/ERR9992824_2.fastq.gz
site.10.subj.XD01689665.lab.XD01689665.iso.1,WTCHG_934395_71955267,ERR9992899,SAMEA110420256,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992899/ERR9992899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992899/ERR9992899_2.fastq.gz
site.10.subj.UH01079091.lab.UH01079091.iso.1,WTCHG_933275_72915363,ERR9992729,SAMEA110420087,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992729/ERR9992729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992729/ERR9992729_2.fastq.gz
site.10.subj.YA00055411.lab.YA00055411.iso.1,WTCHG_934394_70975169,ERR13288988,SAMEA115747645,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13288988/ERR13288988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13288988/ERR13288988_2.fastq.gz
site.10.subj.YA00053951.lab.YA00053951.iso.1,WTCHG_934394_71005172,ERR13288990,SAMEA115747647,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13288990/ERR13288990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13288990/ERR13288990_2.fastq.gz
site.10.subj.YA00046635.lab.YA00046635.iso.1,WTCHG_934394_71095181,ERR13288999,SAMEA115747656,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/099/ERR13288999/ERR13288999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/099/ERR13288999/ERR13288999_2.fastq.gz
site.10.subj.YA00055318.lab.YA00055318.iso.1,WTCHG_934394_71915167,ERR13288986,SAMEA115747643,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/086/ERR13288986/ERR13288986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/086/ERR13288986/ERR13288986_2.fastq.gz
site.10.subj.TD03490732.lab.TD03490732.iso.1,WTCHG_934881_72935365,ERR9993251,SAMEA110420773,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993251/ERR9993251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993251/ERR9993251_2.fastq.gz
site.10.subj.YA00044295.lab.YA00044295.iso.1,WTCHG_933275_72995371,ERR13288796,SAMEA115747445,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13288796/ERR13288796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13288796/ERR13288796_2.fastq.gz
site.10.subj.YA00056267.lab.YA00056267.iso.1,WTCHG_934394_71135185,ERR13289003,SAMEA115747660,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/003/ERR13289003/ERR13289003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/003/ERR13289003/ERR13289003_2.fastq.gz
site.10.subj.YA00056356.lab.YA00056356.iso.1,WTCHG_934394_71895165,ERR13288984,SAMEA115747641,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/084/ERR13288984/ERR13288984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/084/ERR13288984/ERR13288984_2.fastq.gz
site.10.subj.YA00036898.lab.YA00036898.iso.1,WTCHG_934394_71065178,ERR13288996,SAMEA115747653,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13288996/ERR13288996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13288996/ERR13288996_2.fastq.gz
site.10.subj.YA00035515.lab.YA00035515.iso.1,WTCHG_934394_71685144,ERR13288963,SAMEA115747620,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/063/ERR13288963/ERR13288963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/063/ERR13288963/ERR13288963_2.fastq.gz
site.10.subj.YA00171511.lab.YA00171511.iso.1,WTCHG_934394_70775053,ERR9992837,SAMEA110420194,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992837/ERR9992837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992837/ERR9992837_2.fastq.gz
site.10.subj.QF01750449.lab.QF01750449.iso.1,WTCHG_934395_73385314,ERR9992939,SAMEA110420296,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992939/ERR9992939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992939/ERR9992939_2.fastq.gz
site.10.subj.TD02392513.lab.TD02392513.iso.1,WTCHG_933275_73665342,ERR9992714,SAMEA110420072,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992714/ERR9992714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992714/ERR9992714_2.fastq.gz
site.10.subj.TD02398492.lab.TD02398492.iso.1,WTCHG_933275_73675343,ERR9992715,SAMEA110420073,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992715/ERR9992715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992715/ERR9992715_2.fastq.gz
site.10.subj.TD02495757.lab.TD02495757.iso.1,WTCHG_933275_73685344,ERR9992716,SAMEA110420074,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992716/ERR9992716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992716/ERR9992716_2.fastq.gz
site.10.subj.YA00126570.lab.YA00126570.iso.1,WTCHG_937449_70665042,ERR9992785,SAMEA110420142,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992785/ERR9992785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992785/ERR9992785_2.fastq.gz
site.10.subj.GA01074523.lab.GA01074523.iso.1,WTCHG_934881_72445220,ERR9993132,SAMEA110420489,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993132/ERR9993132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993132/ERR9993132_2.fastq.gz
site.10.subj.IK02968768.lab.IK02968768.iso.1,WTCHG_934880_71385114,ERR9993047,SAMEA110420404,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993047/ERR9993047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993047/ERR9993047_2.fastq.gz
site.10.subj.YA00144259.lab.YA00144259.iso.1,WTCHG_934880_70415017,ERR9992965,SAMEA110420322,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992965/ERR9992965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992965/ERR9992965_2.fastq.gz
site.10.subj.YA00143070.lab.YA00143070.iso.1,WTCHG_934881_73745350,ERR9993236,SAMEA110420758,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993236/ERR9993236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993236/ERR9993236_2.fastq.gz
site.10.subj.YA00141555.lab.YA00141555.iso.1,WTCHG_934881_72205196,ERR9993108,SAMEA110420465,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993108/ERR9993108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993108/ERR9993108_2.fastq.gz
site.10.subj.XD03036762.lab.XD03036762.iso.1,WTCHG_934880_71675143,ERR9993068,SAMEA110420425,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993068/ERR9993068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993068/ERR9993068_2.fastq.gz
site.10.subj.YA00032036.lab.YA00032036.iso.1,WTCHG_933275_73775353,ERR13288792,SAMEA115747441,PRJEB76547,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/092/ERR13288792/ERR13288792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/092/ERR13288792/ERR13288792_2.fastq.gz
site.10.subj.EB00612224.lab.EB00612224.iso.1,WTCHG_933274_70695045,ERR9992651,SAMEA110420009,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992651/ERR9992651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992651/ERR9992651_2.fastq.gz
site.10.subj.EC03861406.lab.EC03861406.iso.1,WTCHG_934880_70195091,ERR9993028,SAMEA110420385,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993028/ERR9993028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993028/ERR9993028_2.fastq.gz
site.10.subj.EC03861409.lab.EC03861409.iso.1,WTCHG_934881_72425218,ERR9993130,SAMEA110420487,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993130/ERR9993130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993130/ERR9993130_2.fastq.gz
site.10.subj.EC03877711.lab.EC03877711.iso.1,WTCHG_934880_71305106,ERR9993041,SAMEA110420398,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993041/ERR9993041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993041/ERR9993041_2.fastq.gz
site.10.subj.EC03887421.lab.EC03887421.iso.1,WTCHG_934880_71155187,ERR9993100,SAMEA110420457,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993100/ERR9993100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993100/ERR9993100_2.fastq.gz
site.10.subj.EH00391738.lab.EH00391738.iso.1,WTCHG_934394_71415117,ERR9992879,SAMEA110420236,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992879/ERR9992879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992879/ERR9992879_2.fastq.gz
site.10.subj.EH00403955.lab.EH00403955.iso.1,WTCHG_933274_70465022,ERR9992629,SAMEA110419986,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992629/ERR9992629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992629/ERR9992629_2.fastq.gz
site.10.subj.EH00410734.lab.EH00410734.iso.1,WTCHG_934880_71085180,ERR9993094,SAMEA110420451,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993094/ERR9993094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993094/ERR9993094_2.fastq.gz
site.10.subj.EK00435909.lab.EK00435909.iso.1,WTCHG_934880_71135185,ERR9993098,SAMEA110420455,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993098/ERR9993098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993098/ERR9993098_2.fastq.gz
site.10.subj.BC01711218.lab.BC01711218.iso.1,WTCHG_934880_71785154,ERR9993078,SAMEA110420435,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993078/ERR9993078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993078/ERR9993078_2.fastq.gz
site.10.subj.TD02886266.lab.TD02886266.iso.1,WTCHG_934881_71985270,ERR9993180,SAMEA110420538,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993180/ERR9993180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993180/ERR9993180_2.fastq.gz
site.10.subj.TD02913145.lab.TD02913145.iso.1,WTCHG_934881_71995271,ERR9993181,SAMEA110420539,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993181/ERR9993181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993181/ERR9993181_2.fastq.gz
site.10.subj.TD02994633.lab.TD02994633.iso.1,WTCHG_934880_71835159,ERR9993079,SAMEA110420436,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993079/ERR9993079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993079/ERR9993079_2.fastq.gz
site.10.subj.LA01408916.lab.LA01408916.iso.1,WTCHG_934881_72655241,ERR9993152,SAMEA110420509,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993152/ERR9993152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993152/ERR9993152_2.fastq.gz
site.10.subj.LC00923488.lab.LC00923488.iso.1,WTCHG_933275_73575333,ERR9992706,SAMEA110420064,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992706/ERR9992706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992706/ERR9992706_2.fastq.gz
site.10.subj.UH01638266.lab.UH01638266.iso.1,WTCHG_934880_70785054,ERR9992994,SAMEA110420351,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992994/ERR9992994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992994/ERR9992994_2.fastq.gz
site.10.subj.UH01640370.lab.UH01640370.iso.1,WTCHG_934880_70805056,ERR9992996,SAMEA110420353,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992996/ERR9992996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992996/ERR9992996_2.fastq.gz
site.10.subj.XD03403426.lab.XD03403426.iso.1,WTCHG_934881_73275303,ERR9993206,SAMEA110420728,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993206/ERR9993206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993206/ERR9993206_2.fastq.gz
site.10.subj.UH01636294.lab.UH01636294.iso.1,WTCHG_934880_70815057,ERR9992997,SAMEA110420354,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992997/ERR9992997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992997/ERR9992997_2.fastq.gz
site.10.subj.UH01625589.lab.UH01625589.iso.1,WTCHG_934881_72155287,ERR9993193,SAMEA110420601,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993193/ERR9993193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993193/ERR9993193_2.fastq.gz
site.10.subj.XD02917247.lab.XD02917247.iso.1,WTCHG_937449_70285004,ERR9992750,SAMEA110420108,PRJEB55007,False,0,1,1,R,,,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992750/ERR9992750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992750/ERR9992750_2.fastq.gz
